sst_gridpoint,lon,lat,water_temp
"[2743, 4313]",-98.4742096,50.1941684,
"[2743, 4314]",-98.4562146,50.1941684,70.23
"[2743, 4315]",-98.4382196,50.1941684,70.23
"[2743, 4316]",-98.42022459999998,50.1941684,70.23
"[2743, 4317]",-98.40222959999998,50.1941684,70.23
"[2743, 4318]",-98.38423459999998,50.1941684,70.23
"[2743, 4319]",-98.36623959999999,50.1941684,70.23
"[2743, 4320]",-98.34824459999999,50.1941684,70.23
"[2743, 4321]",-98.33024959999999,50.1941684,70.23
"[2743, 4322]",-98.31225459999999,50.1941684,70.23
"[2743, 4323]",-98.29425959999999,50.1941684,70.23
"[2744, 4311]",-98.51019959999999,50.2121634,
"[2744, 4312]",-98.4922046,50.2121634,
"[2744, 4314]",-98.4562146,50.2121634,70.23
"[2744, 4315]",-98.4382196,50.2121634,70.59
"[2744, 4316]",-98.42022459999998,50.2121634,70.59
"[2744, 4317]",-98.40222959999998,50.2121634,70.95
"[2744, 4318]",-98.38423459999998,50.2121634,70.95
"[2744, 4319]",-98.36623959999999,50.2121634,70.95
"[2744, 4320]",-98.34824459999999,50.2121634,70.95
"[2744, 4321]",-98.33024959999999,50.2121634,70.95
"[2744, 4322]",-98.31225459999999,50.2121634,70.59
"[2744, 4323]",-98.29425959999999,50.2121634,70.59
"[2744, 4324]",-98.27626459999999,50.2121634,70.95
"[2744, 4325]",-98.25826959999999,50.2121634,
"[2744, 4326]",-98.24027459999999,50.2121634,
"[2745, 4309]",-98.54618959999999,50.2301584,69.51
"[2745, 4310]",-98.52819459999999,50.2301584,69.87
"[2745, 4311]",-98.51019959999999,50.2301584,69.87
"[2745, 4312]",-98.4922046,50.2301584,70.59
"[2745, 4313]",-98.4742096,50.2301584,70.95
"[2745, 4314]",-98.4562146,50.2301584,71.31
"[2745, 4315]",-98.4382196,50.2301584,71.31
"[2745, 4316]",-98.42022459999998,50.2301584,71.67
"[2745, 4317]",-98.40222959999998,50.2301584,71.67
"[2745, 4318]",-98.38423459999998,50.2301584,71.67
"[2745, 4319]",-98.36623959999999,50.2301584,71.67
"[2745, 4320]",-98.34824459999999,50.2301584,71.67
"[2745, 4321]",-98.33024959999999,50.2301584,71.67
"[2745, 4322]",-98.31225459999999,50.2301584,71.67
"[2745, 4323]",-98.29425959999999,50.2301584,71.67
"[2745, 4324]",-98.27626459999999,50.2301584,71.67
"[2745, 4325]",-98.25826959999999,50.2301584,72.03
"[2745, 4326]",-98.24027459999999,50.2301584,72.03
"[2745, 4327]",-98.2222796,50.2301584,72.39
"[2745, 4328]",-98.2042846,50.2301584,72.03
"[2745, 4329]",-98.1862896,50.2301584,71.31
"[2745, 4330]",-98.1682946,50.2301584,70.95
"[2745, 4331]",-98.15029959999998,50.2301584,70.59
"[2746, 4308]",-98.56418459999999,50.2481534,69.51
"[2746, 4309]",-98.54618959999999,50.2481534,69.51
"[2746, 4310]",-98.52819459999999,50.2481534,69.87
"[2746, 4311]",-98.51019959999999,50.2481534,70.23
"[2746, 4312]",-98.4922046,50.2481534,70.95
"[2746, 4313]",-98.4742096,50.2481534,71.31
"[2746, 4314]",-98.4562146,50.2481534,71.67
"[2746, 4315]",-98.4382196,50.2481534,72.03
"[2746, 4316]",-98.42022459999998,50.2481534,72.39
"[2746, 4317]",-98.40222959999998,50.2481534,72.03
"[2746, 4318]",-98.38423459999998,50.2481534,72.39
"[2746, 4319]",-98.36623959999999,50.2481534,72.39
"[2746, 4320]",-98.34824459999999,50.2481534,72.39
"[2746, 4321]",-98.33024959999999,50.2481534,72.39
"[2746, 4322]",-98.31225459999999,50.2481534,72.39
"[2746, 4323]",-98.29425959999999,50.2481534,72.39
"[2746, 4324]",-98.27626459999999,50.2481534,72.39
"[2746, 4325]",-98.25826959999999,50.2481534,72.39
"[2746, 4326]",-98.24027459999999,50.2481534,72.75
"[2746, 4327]",-98.2222796,50.2481534,72.75
"[2746, 4328]",-98.2042846,50.2481534,72.39
"[2746, 4329]",-98.1862896,50.2481534,72.03
"[2746, 4330]",-98.1682946,50.2481534,71.67
"[2746, 4331]",-98.15029959999998,50.2481534,71.31
"[2746, 4332]",-98.13230459999998,50.2481534,70.95
"[2746, 4333]",-98.11430959999998,50.2481534,
"[2747, 4308]",-98.56418459999999,50.2661484,69.51
"[2747, 4309]",-98.54618959999999,50.2661484,69.87
"[2747, 4310]",-98.52819459999999,50.2661484,70.23
"[2747, 4311]",-98.51019959999999,50.2661484,70.59
"[2747, 4312]",-98.4922046,50.2661484,71.31
"[2747, 4313]",-98.4742096,50.2661484,72.03
"[2747, 4314]",-98.4562146,50.2661484,72.39
"[2747, 4315]",-98.4382196,50.2661484,72.75
"[2747, 4316]",-98.42022459999998,50.2661484,73.11
"[2747, 4317]",-98.40222959999998,50.2661484,73.11
"[2747, 4318]",-98.38423459999998,50.2661484,73.47
"[2747, 4319]",-98.36623959999999,50.2661484,73.11
"[2747, 4320]",-98.34824459999999,50.2661484,73.11
"[2747, 4321]",-98.33024959999999,50.2661484,73.11
"[2747, 4322]",-98.31225459999999,50.2661484,73.11
"[2747, 4323]",-98.29425959999999,50.2661484,73.11
"[2747, 4324]",-98.27626459999999,50.2661484,73.11
"[2747, 4325]",-98.25826959999999,50.2661484,73.11
"[2747, 4326]",-98.24027459999999,50.2661484,73.11
"[2747, 4327]",-98.2222796,50.2661484,73.11
"[2747, 4328]",-98.2042846,50.2661484,72.75
"[2747, 4329]",-98.1862896,50.2661484,72.39
"[2747, 4330]",-98.1682946,50.2661484,72.03
"[2747, 4331]",-98.15029959999998,50.2661484,72.03
"[2747, 4332]",-98.13230459999998,50.2661484,71.67
"[2747, 4333]",-98.11430959999998,50.2661484,
"[2747, 4334]",-98.09631459999999,50.2661484,
"[2748, 4308]",-98.56418459999999,50.2841434,69.87
"[2748, 4309]",-98.54618959999999,50.2841434,70.23
"[2748, 4310]",-98.52819459999999,50.2841434,70.59
"[2748, 4311]",-98.51019959999999,50.2841434,71.31
"[2748, 4312]",-98.4922046,50.2841434,72.03
"[2748, 4313]",-98.4742096,50.2841434,72.39
"[2748, 4314]",-98.4562146,50.2841434,73.11
"[2748, 4315]",-98.4382196,50.2841434,73.47
"[2748, 4316]",-98.42022459999998,50.2841434,73.83
"[2748, 4317]",-98.40222959999998,50.2841434,73.47
"[2748, 4318]",-98.38423459999998,50.2841434,73.83
"[2748, 4319]",-98.36623959999999,50.2841434,73.47
"[2748, 4320]",-98.34824459999999,50.2841434,73.47
"[2748, 4321]",-98.33024959999999,50.2841434,73.47
"[2748, 4322]",-98.31225459999999,50.2841434,73.83
"[2748, 4323]",-98.29425959999999,50.2841434,73.83
"[2748, 4324]",-98.27626459999999,50.2841434,73.83
"[2748, 4325]",-98.25826959999999,50.2841434,73.83
"[2748, 4326]",-98.24027459999999,50.2841434,73.83
"[2748, 4327]",-98.2222796,50.2841434,73.47
"[2748, 4328]",-98.2042846,50.2841434,73.47
"[2748, 4329]",-98.1862896,50.2841434,73.11
"[2748, 4330]",-98.1682946,50.2841434,72.75
"[2748, 4331]",-98.15029959999998,50.2841434,72.75
"[2748, 4332]",-98.13230459999998,50.2841434,72.39
