sst_gridpoint,lon,lat,water_temp
"[2743, 4313]",-98.4742096,50.1941684,
"[2743, 4314]",-98.4562146,50.1941684,72.03
"[2743, 4315]",-98.4382196,50.1941684,72.75
"[2743, 4316]",-98.42022459999998,50.1941684,72.75
"[2743, 4317]",-98.40222959999998,50.1941684,73.11
"[2743, 4318]",-98.38423459999998,50.1941684,73.47
"[2743, 4319]",-98.36623959999999,50.1941684,73.11
"[2743, 4320]",-98.34824459999999,50.1941684,73.47
"[2743, 4321]",-98.33024959999999,50.1941684,73.47
"[2743, 4322]",-98.31225459999999,50.1941684,73.83
"[2743, 4323]",-98.29425959999999,50.1941684,74.19
"[2744, 4311]",-98.51019959999999,50.2121634,
"[2744, 4312]",-98.4922046,50.2121634,
"[2744, 4314]",-98.4562146,50.2121634,73.11
"[2744, 4315]",-98.4382196,50.2121634,73.11
"[2744, 4316]",-98.42022459999998,50.2121634,73.47
"[2744, 4317]",-98.40222959999998,50.2121634,73.47
"[2744, 4318]",-98.38423459999998,50.2121634,73.83
"[2744, 4319]",-98.36623959999999,50.2121634,73.83
"[2744, 4320]",-98.34824459999999,50.2121634,73.83
"[2744, 4321]",-98.33024959999999,50.2121634,73.83
"[2744, 4322]",-98.31225459999999,50.2121634,74.19
"[2744, 4323]",-98.29425959999999,50.2121634,74.55
"[2744, 4324]",-98.27626459999999,50.2121634,75.27
"[2744, 4325]",-98.25826959999999,50.2121634,75.27
"[2744, 4326]",-98.24027459999999,50.2121634,75.99
"[2745, 4309]",-98.54618959999999,50.2301584,72.03
"[2745, 4310]",-98.52819459999999,50.2301584,72.39
"[2745, 4311]",-98.51019959999999,50.2301584,73.11
"[2745, 4312]",-98.4922046,50.2301584,72.75
"[2745, 4313]",-98.4742096,50.2301584,73.11
"[2745, 4314]",-98.4562146,50.2301584,73.83
"[2745, 4315]",-98.4382196,50.2301584,74.19
"[2745, 4316]",-98.42022459999998,50.2301584,74.55
"[2745, 4317]",-98.40222959999998,50.2301584,74.55
"[2745, 4318]",-98.38423459999998,50.2301584,74.91
"[2745, 4319]",-98.36623959999999,50.2301584,74.91
"[2745, 4320]",-98.34824459999999,50.2301584,74.91
"[2745, 4321]",-98.33024959999999,50.2301584,75.27
"[2745, 4322]",-98.31225459999999,50.2301584,75.27
"[2745, 4323]",-98.29425959999999,50.2301584,75.63
"[2745, 4324]",-98.27626459999999,50.2301584,75.99
"[2745, 4325]",-98.25826959999999,50.2301584,75.99
"[2745, 4326]",-98.24027459999999,50.2301584,76.35
"[2745, 4327]",-98.2222796,50.2301584,76.71
"[2745, 4328]",-98.2042846,50.2301584,76.71
