sst_gridpoint,lon,lat,water_temp
"[2215, 3543]",-112.33035959999998,40.6928084,
"[2215, 3544]",-112.3123646,40.6928084,
"[2216, 3542]",-112.3483546,40.710803399999996,
"[2216, 3543]",-112.33035959999998,40.710803399999996,84.27
"[2216, 3544]",-112.3123646,40.710803399999996,83.91
"[2216, 3545]",-112.29436959999998,40.710803399999996,83.91
"[2216, 3546]",-112.2763746,40.710803399999996,
"[2217, 3542]",-112.3483546,40.7287984,
"[2217, 3543]",-112.33035959999998,40.7287984,84.27
"[2217, 3544]",-112.3123646,40.7287984,84.27
"[2217, 3545]",-112.29436959999998,40.7287984,84.27
"[2217, 3546]",-112.2763746,40.7287984,83.91
"[2217, 3547]",-112.25837959999998,40.7287984,83.91
"[2217, 3548]",-112.2403846,40.7287984,
"[2217, 3549]",-112.22238959999999,40.7287984,
"[2218, 3541]",-112.36634959999999,40.7467934,
"[2218, 3542]",-112.3483546,40.7467934,
"[2218, 3543]",-112.33035959999998,40.7467934,84.27
"[2218, 3544]",-112.3123646,40.7467934,84.27
"[2218, 3545]",-112.29436959999998,40.7467934,84.27
"[2218, 3546]",-112.2763746,40.7467934,83.91
"[2218, 3547]",-112.25837959999998,40.7467934,83.91
"[2218, 3548]",-112.2403846,40.7467934,83.91
"[2218, 3549]",-112.22238959999999,40.7467934,83.91
"[2218, 3550]",-112.2043946,40.7467934,
"[2219, 3542]",-112.3483546,40.7647884,
"[2219, 3543]",-112.33035959999998,40.7647884,84.63
"[2219, 3544]",-112.3123646,40.7647884,84.27
"[2219, 3545]",-112.29436959999998,40.7647884,84.27
"[2219, 3546]",-112.2763746,40.7647884,83.91
"[2219, 3547]",-112.25837959999998,40.7647884,83.91
"[2219, 3548]",-112.2403846,40.7647884,83.91
"[2219, 3549]",-112.22238959999999,40.7647884,83.91
"[2219, 3550]",-112.2043946,40.7647884,84.27
"[2219, 3551]",-112.18639959999999,40.7647884,84.27
"[2219, 3552]",-112.16840459999999,40.7647884,84.63
"[2220, 3542]",-112.3483546,40.7827834,
"[2220, 3543]",-112.33035959999998,40.7827834,84.63
"[2220, 3544]",-112.3123646,40.7827834,84.27
"[2220, 3545]",-112.29436959999998,40.7827834,84.27
"[2220, 3546]",-112.2763746,40.7827834,83.91
"[2220, 3547]",-112.25837959999998,40.7827834,83.91
"[2220, 3548]",-112.2403846,40.7827834,83.91
"[2220, 3549]",-112.22238959999999,40.7827834,83.91
"[2220, 3550]",-112.2043946,40.7827834,84.27
"[2220, 3551]",-112.18639959999999,40.7827834,84.27
"[2220, 3552]",-112.16840459999999,40.7827834,84.63
"[2220, 3553]",-112.15040959999999,40.7827834,
"[2221, 3540]",-112.38434459999999,40.8007784,
"[2221, 3541]",-112.36634959999999,40.8007784,
"[2221, 3542]",-112.3483546,40.8007784,
"[2221, 3543]",-112.33035959999998,40.8007784,84.27
"[2221, 3544]",-112.3123646,40.8007784,84.27
"[2221, 3545]",-112.29436959999998,40.8007784,84.27
"[2221, 3546]",-112.2763746,40.8007784,84.27
"[2221, 3547]",-112.25837959999998,40.8007784,83.91
"[2221, 3548]",-112.2403846,40.8007784,83.91
"[2221, 3549]",-112.22238959999999,40.8007784,83.91
"[2221, 3550]",-112.2043946,40.8007784,84.27
"[2221, 3551]",-112.18639959999999,40.8007784,84.27
"[2221, 3552]",-112.16840459999999,40.8007784,84.27
"[2221, 3553]",-112.15040959999999,40.8007784,84.27
"[2221, 3554]",-112.13241459999999,40.8007784,
"[2222, 3539]",-112.40233959999999,40.8187734,
"[2222, 3540]",-112.38434459999999,40.8187734,84.63
"[2222, 3541]",-112.36634959999999,40.8187734,84.63
"[2222, 3542]",-112.3483546,40.8187734,84.63
"[2222, 3543]",-112.33035959999998,40.8187734,84.27
"[2222, 3544]",-112.3123646,40.8187734,84.27
"[2222, 3545]",-112.29436959999998,40.8187734,84.27
"[2222, 3546]",-112.2763746,40.8187734,83.91
"[2222, 3547]",-112.25837959999998,40.8187734,83.91
"[2222, 3548]",-112.2403846,40.8187734,83.91
"[2222, 3549]",-112.22238959999999,40.8187734,83.91
"[2222, 3550]",-112.2043946,40.8187734,83.91
"[2222, 3551]",-112.18639959999999,40.8187734,83.91
"[2222, 3552]",-112.16840459999999,40.8187734,84.27
"[2222, 3553]",-112.15040959999999,40.8187734,84.27
"[2222, 3554]",-112.13241459999999,40.8187734,84.27
"[2223, 3531]",-112.5462996,40.8367684,
"[2223, 3539]",-112.40233959999999,40.8367684,
