sst_gridpoint,lon,lat,water_temp
"[2389, 4872]",-88.41500459999999,43.8239384,68.07
"[2389, 4873]",-88.39700959999999,43.8239384,67.71
"[2390, 4871]",-88.43299959999999,43.8419334,
"[2390, 4872]",-88.41500459999999,43.8419334,68.07
"[2390, 4873]",-88.39700959999999,43.8419334,67.71
"[2391, 4871]",-88.43299959999999,43.8599284,
"[2391, 4872]",-88.41500459999999,43.8599284,67.35
"[2391, 4873]",-88.39700959999999,43.8599284,67.35
"[2391, 4874]",-88.37901459999999,43.8599284,66.99
"[2392, 4870]",-88.45099459999999,43.8779234,
"[2392, 4871]",-88.43299959999999,43.8779234,
"[2392, 4872]",-88.41500459999999,43.8779234,67.71
"[2392, 4873]",-88.39700959999999,43.8779234,67.71
"[2392, 4874]",-88.37901459999999,43.8779234,68.07
"[2393, 4870]",-88.45099459999999,43.8959184,
"[2393, 4871]",-88.43299959999999,43.8959184,
"[2393, 4872]",-88.41500459999999,43.8959184,66.63
"[2393, 4873]",-88.39700959999999,43.8959184,67.71
"[2393, 4874]",-88.37901459999999,43.8959184,67.71
"[2393, 4875]",-88.36101959999999,43.8959184,67.71
"[2394, 4871]",-88.43299959999999,43.9139134,
"[2394, 4872]",-88.41500459999999,43.9139134,66.99
"[2394, 4873]",-88.39700959999999,43.9139134,68.07
"[2394, 4874]",-88.37901459999999,43.9139134,68.79
"[2394, 4875]",-88.36101959999999,43.9139134,68.79
"[2394, 4876]",-88.34302459999999,43.9139134,69.51
"[2395, 4870]",-88.45099459999999,43.9319084,67.71
"[2395, 4871]",-88.43299959999999,43.9319084,67.71
"[2395, 4872]",-88.41500459999999,43.9319084,68.07
"[2395, 4873]",-88.39700959999999,43.9319084,69.15
"[2395, 4874]",-88.37901459999999,43.9319084,69.87
"[2395, 4875]",-88.36101959999999,43.9319084,70.23
"[2395, 4876]",-88.34302459999999,43.9319084,70.59
"[2395, 4877]",-88.3250296,43.9319084,70.95
"[2396, 4869]",-88.46898959999999,43.9499034,66.63
"[2396, 4870]",-88.45099459999999,43.9499034,67.71
"[2396, 4871]",-88.43299959999999,43.9499034,68.07
"[2396, 4872]",-88.41500459999999,43.9499034,68.79
"[2396, 4873]",-88.39700959999999,43.9499034,70.23
"[2396, 4874]",-88.37901459999999,43.9499034,71.31
"[2396, 4875]",-88.36101959999999,43.9499034,71.31
"[2396, 4876]",-88.34302459999999,43.9499034,71.67
"[2396, 4877]",-88.3250296,43.9499034,71.67
"[2397, 4868]",-88.48698459999999,43.9678984,66.27
"[2397, 4869]",-88.46898959999999,43.9678984,66.63
"[2397, 4870]",-88.45099459999999,43.9678984,68.07
"[2397, 4871]",-88.43299959999999,43.9678984,68.79
"[2397, 4872]",-88.41500459999999,43.9678984,69.87
"[2397, 4873]",-88.39700959999999,43.9678984,70.95
"[2397, 4874]",-88.37901459999999,43.9678984,72.03
"[2397, 4875]",-88.36101959999999,43.9678984,72.03
"[2397, 4876]",-88.34302459999999,43.9678984,71.67
"[2397, 4877]",-88.3250296,43.9678984,71.67
"[2398, 4867]",-88.50497959999998,43.9858934,66.27
"[2398, 4868]",-88.48698459999999,43.9858934,66.27
"[2398, 4869]",-88.46898959999999,43.9858934,66.63
"[2398, 4870]",-88.45099459999999,43.9858934,68.07
"[2398, 4871]",-88.43299959999999,43.9858934,69.51
"[2398, 4872]",-88.41500459999999,43.9858934,70.95
"[2398, 4873]",-88.39700959999999,43.9858934,72.03
"[2398, 4874]",-88.37901459999999,43.9858934,72.75
"[2398, 4875]",-88.36101959999999,43.9858934,72.75
"[2398, 4876]",-88.34302459999999,43.9858934,72.75
"[2398, 4877]",-88.3250296,43.9858934,72.39
"[2399, 4867]",-88.50497959999998,44.0038884,66.27
"[2399, 4868]",-88.48698459999999,44.0038884,65.91
"[2399, 4869]",-88.46898959999999,44.0038884,66.99
"[2399, 4870]",-88.45099459999999,44.0038884,68.79
"[2399, 4871]",-88.43299959999999,44.0038884,70.23
"[2399, 4872]",-88.41500459999999,44.0038884,71.67
"[2399, 4873]",-88.39700959999999,44.0038884,72.75
