sst_gridpoint,lon,lat,water_temp
"[2389, 4872]",-88.41500459999999,43.8239384,63.75
"[2389, 4873]",-88.39700959999999,43.8239384,63.03
"[2390, 4871]",-88.43299959999999,43.8419334,
"[2390, 4872]",-88.41500459999999,43.8419334,64.47
"[2390, 4873]",-88.39700959999999,43.8419334,63.75
"[2391, 4871]",-88.43299959999999,43.8599284,64.47
"[2391, 4872]",-88.41500459999999,43.8599284,64.47
"[2391, 4873]",-88.39700959999999,43.8599284,63.75
"[2391, 4874]",-88.37901459999999,43.8599284,63.39
"[2392, 4870]",-88.45099459999999,43.8779234,
"[2392, 4871]",-88.43299959999999,43.8779234,
"[2392, 4872]",-88.41500459999999,43.8779234,65.55
"[2392, 4873]",-88.39700959999999,43.8779234,64.47
"[2392, 4874]",-88.37901459999999,43.8779234,63.39
"[2393, 4870]",-88.45099459999999,43.8959184,
"[2393, 4871]",-88.43299959999999,43.8959184,
"[2393, 4872]",-88.41500459999999,43.8959184,65.19
"[2393, 4873]",-88.39700959999999,43.8959184,64.47
"[2393, 4874]",-88.37901459999999,43.8959184,63.03
"[2393, 4875]",-88.36101959999999,43.8959184,61.59
"[2394, 4871]",-88.43299959999999,43.9139134,66.27
"[2394, 4872]",-88.41500459999999,43.9139134,65.91
"[2394, 4873]",-88.39700959999999,43.9139134,65.19
"[2394, 4874]",-88.37901459999999,43.9139134,63.75
"[2394, 4875]",-88.36101959999999,43.9139134,62.31
"[2394, 4876]",-88.34302459999999,43.9139134,62.31
"[2395, 4870]",-88.45099459999999,43.9319084,66.63
"[2395, 4871]",-88.43299959999999,43.9319084,66.27
"[2395, 4872]",-88.41500459999999,43.9319084,66.27
"[2395, 4873]",-88.39700959999999,43.9319084,66.27
"[2395, 4874]",-88.37901459999999,43.9319084,65.19
"[2395, 4875]",-88.36101959999999,43.9319084,64.11
"[2395, 4876]",-88.34302459999999,43.9319084,63.75
"[2395, 4877]",-88.3250296,43.9319084,64.11
"[2396, 4869]",-88.46898959999999,43.9499034,64.83
"[2396, 4870]",-88.45099459999999,43.9499034,66.27
"[2396, 4871]",-88.43299959999999,43.9499034,66.63
"[2396, 4872]",-88.41500459999999,43.9499034,67.35
"[2396, 4873]",-88.39700959999999,43.9499034,67.35
"[2396, 4874]",-88.37901459999999,43.9499034,66.63
"[2396, 4875]",-88.36101959999999,43.9499034,65.55
"[2396, 4876]",-88.34302459999999,43.9499034,64.83
"[2396, 4877]",-88.3250296,43.9499034,64.83
"[2397, 4868]",-88.48698459999999,43.9678984,
"[2397, 4869]",-88.46898959999999,43.9678984,64.47
"[2397, 4870]",-88.45099459999999,43.9678984,65.91
"[2397, 4871]",-88.43299959999999,43.9678984,66.63
"[2397, 4872]",-88.41500459999999,43.9678984,68.07
"[2397, 4873]",-88.39700959999999,43.9678984,68.43
"[2397, 4874]",-88.37901459999999,43.9678984,67.71
"[2397, 4875]",-88.36101959999999,43.9678984,66.63
"[2397, 4876]",-88.34302459999999,43.9678984,65.55
"[2397, 4877]",-88.3250296,43.9678984,65.19
"[2398, 4867]",-88.50497959999998,43.9858934,62.67
"[2398, 4868]",-88.48698459999999,43.9858934,63.75
"[2398, 4869]",-88.46898959999999,43.9858934,65.19
"[2398, 4870]",-88.45099459999999,43.9858934,66.63
"[2398, 4871]",-88.43299959999999,43.9858934,67.71
"[2398, 4872]",-88.41500459999999,43.9858934,68.79
"[2398, 4873]",-88.39700959999999,43.9858934,69.51
"[2398, 4874]",-88.37901459999999,43.9858934,68.79
"[2398, 4875]",-88.36101959999999,43.9858934,67.71
"[2398, 4876]",-88.34302459999999,43.9858934,66.63
"[2398, 4877]",-88.3250296,43.9858934,65.91
"[2399, 4867]",-88.50497959999998,44.0038884,63.39
"[2399, 4868]",-88.48698459999999,44.0038884,64.47
"[2399, 4869]",-88.46898959999999,44.0038884,65.91
"[2399, 4870]",-88.45099459999999,44.0038884,66.99
"[2399, 4871]",-88.43299959999999,44.0038884,68.43
"[2399, 4872]",-88.41500459999999,44.0038884,69.51
"[2399, 4873]",-88.39700959999999,44.0038884,70.23
"[2399, 4874]",-88.37901459999999,44.0038884,69.87
"[2399, 4875]",-88.36101959999999,44.0038884,68.79
